match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,event_id,outcome_name,outcome_id,fixed_market_id,opposition_team,under_price,outcome_name_unders,outcome_id_unders,fixed_market_id_unders
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,19.5,1.65,BetRight,56419237,Brandon Miller Over 19.5,1,304587520,Phoenix Suns,2.2,Brandon Miller Under 19.5,2,304587521
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,20.5,1.83,BetRight,56419238,Brandon Miller Over 20.5,1,304587522,Phoenix Suns,1.94,Brandon Miller Under 20.5,2,304587523
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,21.5,2,BetRight,56419239,Brandon Miller Over 21.5,1,304587525,Phoenix Suns,1.75,Brandon Miller Under 21.5,2,304587524
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Brandon Miller,Charlotte Hornets,22.5,2.3,BetRight,56419240,Brandon Miller Over 22.5,1,304587527,Phoenix Suns,1.57,Brandon Miller Under 22.5,2,304587526
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,15.5,1.62,BetRight,56419371,Grayson Allen Over 15.5,1,304587828,Charlotte Hornets,2.2,Grayson Allen Under 15.5,2,304587829
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,16.5,1.82,BetRight,56419372,Grayson Allen Over 16.5,1,304587830,Charlotte Hornets,1.95,Grayson Allen Under 16.5,2,304587831
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,17.5,2.05,BetRight,56419373,Grayson Allen Over 17.5,1,304587832,Charlotte Hornets,1.73,Grayson Allen Under 17.5,2,304587833
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,18.5,2.3,BetRight,56419374,Grayson Allen Over 18.5,1,304587834,Charlotte Hornets,1.57,Grayson Allen Under 18.5,2,304587835
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,10.5,1.48,BetRight,56419376,Collin Gillespie Over 10.5,1,304587838,Charlotte Hornets,2.5,Collin Gillespie Under 10.5,2,304587839
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,11.5,1.65,BetRight,56419377,Collin Gillespie Over 11.5,1,304587840,Charlotte Hornets,2.15,Collin Gillespie Under 11.5,2,304587841
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,12.5,1.88,BetRight,56419378,Collin Gillespie Over 12.5,1,304587842,Charlotte Hornets,1.88,Collin Gillespie Under 12.5,2,304587843
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,13.5,2.15,BetRight,56419379,Collin Gillespie Over 13.5,1,304587844,Charlotte Hornets,1.67,Collin Gillespie Under 13.5,2,304587845
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Collin Gillespie,Phoenix Suns,14.5,2.5,BetRight,56419380,Collin Gillespie Over 14.5,1,304587846,Charlotte Hornets,1.5,Collin Gillespie Under 14.5,2,304587847
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,16.5,1.48,BetRight,56419382,Jalen Green Over 16.5,1,304587850,Charlotte Hornets,2.5,Jalen Green Under 16.5,2,304587851
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,17.5,1.62,BetRight,56419383,Jalen Green Over 17.5,1,304587852,Charlotte Hornets,2.2,Jalen Green Under 17.5,2,304587853
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,18.5,1.82,BetRight,56419384,Jalen Green Over 18.5,1,304587854,Charlotte Hornets,1.95,Jalen Green Under 18.5,2,304587855
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,19.5,2.05,BetRight,56419385,Jalen Green Over 19.5,1,304587856,Charlotte Hornets,1.73,Jalen Green Under 19.5,2,304587857
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,16.5,1.48,BetRight,56419391,Lamelo Ball Over 16.5,1,304587868,Phoenix Suns,2.5,Lamelo Ball Under 16.5,2,304587869
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,17.5,1.6,BetRight,56419392,Lamelo Ball Over 17.5,1,304587870,Phoenix Suns,2.25,Lamelo Ball Under 17.5,2,304587871
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,18.5,1.78,BetRight,56419393,Lamelo Ball Over 18.5,1,304587872,Phoenix Suns,1.98,Lamelo Ball Under 18.5,2,304587873
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,19.5,2,BetRight,56419394,Lamelo Ball Over 19.5,1,304587874,Phoenix Suns,1.78,Lamelo Ball Under 19.5,2,304587875
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,LaMelo Ball,Charlotte Hornets,20.5,2.25,BetRight,56419395,Lamelo Ball Over 20.5,1,304587876,Phoenix Suns,1.6,Lamelo Ball Under 20.5,2,304587877
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Jalen Green,Phoenix Suns,20.5,2.3,BetRight,56419396,Jalen Green Over 20.5,1,304587878,Charlotte Hornets,1.57,Jalen Green Under 20.5,2,304587879
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,22.5,1.55,BetRight,56419458,Devin Booker Over 22.5,1,304588044,Charlotte Hornets,2.4,Devin Booker Under 22.5,2,304588045
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,23.5,1.68,BetRight,56419459,Devin Booker Over 23.5,1,304588046,Charlotte Hornets,2.1,Devin Booker Under 23.5,2,304588047
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,24.5,1.85,BetRight,56419460,Devin Booker Over 24.5,1,304588048,Charlotte Hornets,1.91,Devin Booker Under 24.5,2,304588049
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,25.5,2.05,BetRight,56419461,Devin Booker Over 25.5,1,304588050,Charlotte Hornets,1.73,Devin Booker Under 25.5,2,304588051
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Devin Booker,Phoenix Suns,26.5,2.3,BetRight,56419462,Devin Booker Over 26.5,1,304588052,Charlotte Hornets,1.57,Devin Booker Under 26.5,2,304588053
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,6.5,1.46,BetRight,56419464,Royce O'Neale Over 6.5,1,304588056,Charlotte Hornets,2.6,Royce O'Neale Under 6.5,2,304588057
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,7.5,1.6,BetRight,56419465,Royce O'Neale Over 7.5,1,304588058,Charlotte Hornets,2.25,Royce O'Neale Under 7.5,2,304588059
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,8.5,1.83,BetRight,56419466,Royce O'Neale Over 8.5,1,304588060,Charlotte Hornets,1.94,Royce O'Neale Under 8.5,2,304588061
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,9.5,2.2,BetRight,56419467,Royce O'Neale Over 9.5,1,304588062,Charlotte Hornets,1.62,Royce O'Neale Under 9.5,2,304588063
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Royce O'Neale,Phoenix Suns,10.5,2.5,BetRight,56419468,Royce O'Neale Over 10.5,1,304588064,Charlotte Hornets,1.5,Royce O'Neale Under 10.5,2,304588065
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Miles Bridges,Charlotte Hornets,16.5,2.63,BetRight,56419469,Miles Bridges Over 16.5,1,304588066,Phoenix Suns,1.46,Miles Bridges Under 16.5,2,304588067
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,10.5,1.46,BetRight,56419470,Coby White Over 10.5,1,304588068,Phoenix Suns,2.63,Coby White Under 10.5,2,304588069
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,11.5,1.65,BetRight,56419471,Coby White Over 11.5,1,304588070,Phoenix Suns,2.15,Coby White Under 11.5,2,304588071
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,12.5,1.86,BetRight,56419472,Coby White Over 12.5,1,304588072,Phoenix Suns,1.9,Coby White Under 12.5,2,304588073
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,13.5,2.1,BetRight,56419473,Coby White Over 13.5,1,304588074,Phoenix Suns,1.68,Coby White Under 13.5,2,304588075
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Coby White,Charlotte Hornets,14.5,2.4,BetRight,56419474,Coby White Over 14.5,1,304588076,Phoenix Suns,1.5,Coby White Under 14.5,2,304588077
Phoenix Suns v Charlotte Hornets,Phoenix Suns,Charlotte Hornets,Player Points,Grayson Allen,Phoenix Suns,14.5,1.5,BetRight,56420332,Grayson Allen Over 14.5,1,304591332,Charlotte Hornets,2.5,Grayson Allen Under 14.5,2,304591331
